102814
163414
234184
270962
491754
457424
636838
764118
1069236
840068
883362
978378
1198046
1672130
1389208
1653920
1864240
2628896
2460212
2243244
1997454
3194044
2657164
2497158
2992088
2671654
2805352
3595710
5294904
3517000
3322658
3550850
3895238
3750182
4389438
4463032
4595176
5189948
5150862
4964978
5221376
5485944
5760388
5698730
5991672
6160650
6380686
6639260
6714698
6810248
8176192
7427542
8213952
8100492
8460006
8868932
8922192
9211480
9193444
10200488
9674780
10638680
10231218
11370522
11104392
11649170
11416786
12901948
12511048
17441750
16309476
15842228
15779158
16737706
15343090
15742128
16659932
14780656
14761304
14884806
16765006
16505798
19263110
21371154
18687528
20092682
20444338
20333824
20688262
20174076
19418078
21780776
22075836
22068480
22426342
23963372
25031572
24057862
22742990
24627328
