327198
164310
264652
284836
297374
387358
390112
576314
473416
772012
597710
678092
881634
1242964
956846
1499578
1168112
1588086
1344924
1438882
1307284
2101742
1624010
1889854
1669824
1627452
1793526
1985112
2092574
2194576
2168556
1732774
1786664
2487024
2263846
2501532
2088846
2195524
2563746
2562976
2426478
2989836
2782730
2683620
2900014
2838756
2697016
2525522
2782130
2702724
2909504
3262016
3007434
3193880
3093802
3599624
3443686
3679628
3608146
3870028
3531188
3210812
3746642
3978440
4236974
3922096
4165368
4229762
3789568
4346928
4160102
4234172
4742952
4679600
4468436
4773186
6298164
5352114
4591744
4623070
4359236
4980578
5100100
5427748
5315176
5055036
5808616
6482426
7805750
6643124
5267808
6480534
5628164
5430490
6138076
5656820
6772396
6861104
5656518
5450494
