106458
163152
244874
362746
480226
558668
679402
694826
837776
896096
1177988
1230196
1416476
1622064
2130530
2313538
2119002
2194734
2546356
2613136
2681726
3528394
3847390
3759196
3342086
3625936
3816900
4294112
4824788
5940762
4801286
4893600
5271640
5324014
5866924
6012728
6290642
6792888
6709632
7312162
8019580
8195178
8277222
9356116
9891172
9079344
10267314
9558128
9956482
10466474
10870818
11295936
11231172
12873796
13558312
14377782
14604338
18715216
16227952
15007600
15150686
16290512
17004112
17841768
19444370
20264232
18781916
19995100
19473892
22405400
22638422
22203302
22869644
23019068
24860656
24828246
23950950
25652012
27728222
25776846
28650560
28373868
27753162
29017508
29873986
29865844
30191152
32668496
33462050
33125762
34726448
34527526
33910392
35586672
38125896
37072384
38312038
39557574
40165016
39358492
